Address,Price per month €,Beds,Capacity,Link
"St Davids Court, Clontarf, Dublin 3",2050.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-st-davids-court-clontarf-dublin-3/3532179
"20 The Oaks, Rockfield, Dundrum, Dublin 16, Dundrum, Dublin 14",2050.0,2,"2 bedrooms (2 single), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/20-The-Oaks-Rockfield-Dundrum-Dublin-16-Dundrum-Dublin-14/6192684/
"Ashbrook, Howth Road, Dublin",2054.0,2,"2 bedrooms (2 double), 1 bathroom apartment",https://www.let.ie/property-to-rent/Ashbrook-Howth-Road/6162890
"70 Wyckham Point, Dublin",2054.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/70-Wyckham-Point/6200821
"70 Wyckham Point, Dundrum, Dublin 14",2054.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-70-wyckham-point-dundrum-dublin-14/3542318
"Ashbrook, Howth Road, Clontarf, Dublin 3",2054.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ashbrook-howth-road-clontarf-dublin-3/3534733
"Ashbrook, Howth Road, Clontarf, Dublin 3",2054.0,2,"2 bedrooms (2 double), 1 bathroom, furnished or unfurnished",https://www.rent.ie/houses-to-let/Ashbrook-Howth-Road-Clontarf-Dublin-3/6162890/
"70 Wyckham Point, Dundrum, Dublin 14",2054.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/70-Wyckham-Point-Dundrum-Dublin-14/6200821/
"30 Otterbrook, Willbrook Road, Dublin",2063.0,2,"2 bedrooms (2 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/30-Otterbrook-Willbrook-Road/6097578
"30 Otterbrook, Willbrook Road, Rathfarnham, Dublin 14",2063.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/30-Otterbrook-Willbrook-Road-Rathfarnham-Dublin-14/6097578/
"30 Otterbrook, Rathfarnham, Dublin",2063.0,2,"2 beds, 1 bath, , Terraced House",https://www.myhome.ie/rentals/brochure/30-otterbrook-rathfarnham-dublin/4527103
"30 Otterbrook, Willbrook Road, Rathfarnham, Dublin 14",2063.0,2,"2 Bed, 1 Bath, House",https://www.daft.ie//for-rent/house-30-otterbrook-willbrook-road-rathfarnham-dublin-14/3519298
"2 Bedroom Apartment, Neptune By Havitat, Honeypark, Dun Laoghaire, Co. Dublin",2073.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/2-Bedroom-Apartment-Neptune-By-Havitat-Honeypark-Dun-Laoghaire-Co-Dublin/2059801/
"2 Bedroom Apartment , Neptune by havitat, Honeypark, Dun Laoghaire, Co. Dublin",2073.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-Apartment--Neptune-by-havitat-Honeypark-Dun-Laoghaire-Co-Dublin/2059801
"Neptune by havitat, Honeypark, CO., Dun Laoghaire, Co. Dublin",2073.0,2,"2 beds, 3 baths, 84m 2, , Apartment",https://www.myhome.ie/rentals/brochure/neptune-by-havitat-honeypark-co-dun-laoghaire-co-dublin/4463529
"Neptune by havitat, Honeypark, Dun Laoghaire, Co. Dublin",2073.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-neptune-by-havitat-honeypark-dun-laoghaire-co-dublin/2554191
"Carysfort Park, Blackrock, Co. Dublin",2075.0,2,"2 bedrooms (2 double), 1 bathroom, unfurnished",https://www.rent.ie/houses-to-let/Carysfort-Park-Blackrock-Co-Dublin/6081051/
"Carysfort Park, Blackrock, Co. Dublin",2075.0,2,"2 Bed, 1 Bath, House",https://www.daft.ie//for-rent/house-carysfort-park-blackrock-co-dublin/3515256
"Carysfort Park, Dublin",2075.0,2,"2 bedrooms (2 double), 1 bathroom, unfurnished house",https://www.let.ie/property-to-rent/Carysfort-Park/6081051
"Bushy Park House, Templeogue Road, Terenure, Dublin 6",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Bushy-Park-House-Templeogue-Road-Terenure-Dublin-6/6173936/
"Apartment 12, Clearwater Court South, Ashtown, Dublin 15",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-12-Clearwater-Court-South-Ashtown-Dublin-15/6165539/
"St James Wood, Kilmainham, Dublin 8",2100.0,2,"2 beds, 1 bath, Apartment",https://www.myhome.ie/rentals/brochure/st-james-wood-kilmainham-dublin-8/4527373
"The Distillery Building, Distillery Rd, Drumcondra, Dublin 3",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/The-Distillery-Building-Distillery-Rd-Drumcondra-Dublin-3/6102106/
"Apartment 34, The Birches, Pelletstown Manor, Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Apartment-34-The-Birches-Pelletstown-Manor/6077019
"Apartment 58, Temple Gardens, Northwood, Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Apartment-58-Temple-Gardens-Northwood/5925460
"Skelligs Court, Waterville, Blanchardstown,   Dublin 15",2100.0,2,"2 beds, 2 baths, Apartment",https://www.myhome.ie/rentals/brochure/skelligs-court-waterville-blanchardstown-dublin-15/4528444
"Apartment 66, La Rochelle, Dublin",2100.0,2,"2 bedrooms (1 single, 1 twin), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-66-La-Rochelle/6089264
"Brendan House. Brendan Road,  Donnybrook, Donnybrook,   Dublin 4",2100.0,2,"2 beds, 1 bath, , Apartment",https://www.myhome.ie/rentals/brochure/brendan-house-brendan-road-donnybrook-donnybrook-dublin-4/1995358
"Two Bedroom, Hanbury Mews, Hanbury Lane, Dublin 8, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Two-Bedroom-Hanbury-Mews-Hanbury-Lane-Dublin-8-Co-Dublin/4685115
"2 Bedroom Apartment , Elmfield by havitat, Ballyogan Road, Leopardstown, Dublin 18, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-Apartment--Elmfield-by-havitat-Ballyogan-Road-Leopardstown-Dublin-18-Co-Dublin/2092521
"Woodview Court, Stillorgan, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Woodview-Court-Stillorgan-Co-Dublin/6145404/
"Apartment 58, Temple Gardens, Northwood, Santry, Dublin 9",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-58-Temple-Gardens-Northwood-Santry-Dublin-9/5925460/
"Christchurch View, Christchurch, Dublin 8",2100.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Christchurch-View-Christchurch-Dublin-8/5682064/
"Apartment 5, Bradogue House, Dublin 1",2100.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-5-Bradogue-House-Dublin-1/5613309/
"Merrion Hall, Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Merrion-Hall/6195133
"Occu Cheevers, Cualanor, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",2100.0,2,"2 beds, 2 baths, 86m 2, , Apartment",https://www.myhome.ie/rentals/brochure/occu-cheevers-cualanor-upper-glenageary-road-dun-laoghaire-co-dublin/4513803
"Bushy Park House, Templeogue Road, Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Bushy-Park-House-Templeogue-Road/6173936
"Charlotte Apartments, Charlotte Apartments, Honeyp, Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Charlotte-Apartments-Charlotte-Apartments-Honeyp/2027926
"Apartment 45, The Lighthouse, Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Apartment-45-The-Lighthouse/6213055
"Penthouse, Bridgefield Apartments, Northwood, Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/short-term-rental/Penthouse-Bridgefield-Apartments-Northwood/2032428
"Two Bedroom Vantage Apartment, Vantage Phase 2, Central Park, , Leopardstown, Dublin 18, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Two-Bedroom-Vantage-Apartment-Vantage-Phase-2-Central-Park--Leopardstown-Dublin-18-Co-Dublin/2036010
"2 Bedroom Apartment, Occu Cheevers, Culanor, Dun Laoghaire, Upper Glena, Glenageary, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/2-Bedroom-Apartment-Occu-Cheevers-Culanor-Dun-Laoghaire-Upper-Glena-Glenageary-Co-Dublin/5557210/
"Apartment 107, Fitzwilliam Quay Apartments, Dublin 4",2100.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-107-Fitzwilliam-Quay-Apartments-Dublin-4/6132011/
"Apartment 3, 203 South Circular Road, Dublin",2100.0,2,"2 bedrooms (2 double), 1 bathroom, unfurnished apartment",https://www.let.ie/property-to-rent/Apartment-3-203-South-Circular-Road/3741196
"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/One-Beacon-Beacon-Hotel-Sandyford-Dublin-18/5372245/
"219 Beechwood Court , Stillorgan, County Dublin",2100.0,2,"2 beds, 2 baths, Apartment",https://www.myhome.ie/rentals/brochure/219-beechwood-court-stillorgan-county-dublin/4528265
"2 Bedroom apartment, OCCU Cheevers, Culanor, Dun Laoghaire, Upper Glena, Glenageary, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-apartment-OCCU-Cheevers-Culanor-Dun-Laoghaire-Upper-Glena-Glenageary-Co-Dublin/5557210
"One Beacon, Beacon Hotel, Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/One-Beacon-Beacon-Hotel/5372245
"Apartment 219, Beechwood Court, Dublin",2100.0,2,"2 bedrooms (1 single, 1 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Apartment-219-Beechwood-Court/6210992
"Penthouse, Bridgefield Apartments, Northwood, Santry, Dublin 9",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Penthouse-Bridgefield-Apartments-Northwood-Santry-Dublin-9/2032428/
"The Distillery Building, Distillery Rd, Drumcondra, Dublin 3",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-the-distillery-building-distillery-rd-drumcondra-dublin-3/3519881
"Merrion Hall, Blackrock, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Merrion-Hall-Blackrock-Co-Dublin/6195133/
"The Distillery Building, Distillery Rd, Drumcondra, Dublin 3, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/The-Distillery-Building-Distillery-Rd-Drumcondra-Dublin-3-Co-Dublin/6102106
"Burlington Gardens, Burlington Road, Dublin 4",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Burlington-Gardens-Burlington-Road-Dublin-4/6190451/
"Baltrasna House, Spencer Dock, IFSC, Dublin 1",2100.0,2,"2 beds, 2 baths, Apartment",https://www.myhome.ie/rentals/brochure/baltrasna-house-spencer-dock-ifsc-dublin-1/4502283
"Two Bedroom Vantage Apartment, Vantage Phase 2, Central Park, Leopardstown, Dublin 18",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Two-Bedroom-Vantage-Apartment-Vantage-Phase-2-Central-Park-Leopardstown-Dublin-18/2036010/
"Apartment 34, The Birches, Pelletstown Manor, Ashtown, Dublin 15",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-34-The-Birches-Pelletstown-Manor-Ashtown-Dublin-15/6077019/
"Apartment 107, Fitzwilliam Quay Apartments, Dublin",2100.0,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-107-Fitzwilliam-Quay-Apartments/6132011
"2 Bedroom Apartment, Charlotte Apartments, Charlotte Apartments, Honeyp, Dun Laoghaire, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/2-Bedroom-Apartment-Charlotte-Apartments-Charlotte-Apartments-Honeyp-Dun-Laoghaire-Co-Dublin/2027926/
"2 Bedroom Apartment, Elmfield By Havitat, Ballyogan Road, Leopardstown, Dublin 18",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/2-Bedroom-Apartment-Elmfield-By-Havitat-Ballyogan-Road-Leopardstown-Dublin-18/2092521/
"Two Bedroom, Hanbury Mews, Hanbury Lane, Dublin 8",2100.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Two-Bedroom-Hanbury-Mews-Hanbury-Lane-Dublin-8/4685115/
"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-one-beacon-beacon-hotel-sandyford-dublin-18/3423806
"101 Francis S, Dublin 8",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/101-Francis-S-Dublin-8/6069585/
"Apartment 3, 203 South Circular Road, Dublin 8",2100.0,2,"2 bedrooms (2 double), 1 bathroom, unfurnished",https://www.rent.ie/houses-to-let/Apartment-3-203-South-Circular-Road-Dublin-8/3741196/
"Woodview Court, Dublin",2100.0,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/short-term-rental/Woodview-Court/6145404
"Tullyvale Apartments Cabinteely, Cherrywood, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Tullyvale-Apartments-Cabinteely-Cherrywood-Co-Dublin/6035994/
"Elmfield by havitat, Ballyogan Road, Dublin 18, Leopardstown",2100.0,2,"2 beds, 2 baths, 75m 2, Apartment",https://www.myhome.ie/rentals/brochure/elmfield-by-havitat-ballyogan-road-dublin-18-leopardstown/4462834
"Apartment 219, Beechwood Court, Stillorgan, Co. Dublin",2100.0,2,"2 bedrooms (1 single, 1 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-219-Beechwood-Court-Stillorgan-Co-Dublin/6210992/
"Apartment 45, The Lighthouse, Dun Laoghaire, Co. Dublin",2100.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-45-The-Lighthouse-Dun-Laoghaire-Co-Dublin/6213055/
"Charlotte Apartments, Honeypark, Glenageary Road Upper, CO., Dun Laoghaire, Co. Dublin",2100.0,2,"2 beds, 2 baths, , Apartment",https://www.myhome.ie/rentals/brochure/charlotte-apartments-honeypark-glenageary-road-upper-co-dun-laoghaire-co-dublin/4428562
"Two Bed Penthouse, Bridgefield, Northwood, Santry, Dublin 9",2100.0,2,"2 beds, 2 baths, Apartment",https://www.myhome.ie/rentals/brochure/two-bed-penthouse-bridgefield-northwood-santry-dublin-9/4423260
"Hanbury Mews, Hanbury Lane, Dublin 8",2100.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-two-bedroom-hanbury-mews-hanbury-lane-dublin-8/3207855
"Elmfield by havitat, Ballyogan Road, Leopardstown, Dublin 18",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-elmfield-by-havitat-ballyogan-road-leopardstown-dublin-18/2614356
"OCCU Cheevers, Culanor, Dun Laoghaire, Upper Glenageary Road, Glenageary, Co. Dublin",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-occu-cheevers-culanor-dun-laoghaire-upper-glena-glenageary-co-dublin/3447646
"13 Eastmoreland Court, Baggot Street, Ballsbridge, Dublin 2",2100.0,2,"2 beds, 2 baths, , Apartment",https://www.myhome.ie/rentals/brochure/13-eastmoreland-court-baggot-street-ballsbridge-dublin-2/3482375
"Charlotte Apartments, Honeypark, Dun Laoghaire, Co. Dublin",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-charlotte-apartments-honeyp-dun-laoghaire-co-dublin/2314962
"Apartment 45, The Lighthouse, Dun Laoghaire, Co. Dublin",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-45-the-lighthouse-dun-laoghaire-co-dublin/3544702
"Bushy Park House, Templeogue Road, Terenure, Dublin 6",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-bushy-park-house-templeogue-road-terenure-dublin-6/3536994
"Apartment 34, The Birches, Pelletstown Manor, Ashtown, Dublin 15",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-34-the-birches-pelletstown-manor-ashtown-dublin-15/3514426
"Woodview Court, Stillorgan, Co. Dublin",2100.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-woodview-court-stillorgan-co-dublin/3530316
"Vantage Phase 2, Central Park, Leopardstown, Dublin 18",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-two-bedroom-vantage-apartment-vantage-phase-2-central-park-leopardstown-dublin-18/2479726
"101 Francis S, Dublin 8",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-101-francis-s-dublin-8/3512188
"Apartment 58, Temple Gardens, Northwood, Santry, Dublin 9",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-58-temple-gardens-northwood-santry-dublin-9/3492014
"Apartment 107, Fitzwilliam Quay Apartments, Dublin 4",2100.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-107-fitzwilliam-quay-apartments-dublin-4/3527821
"Merrion Hall, Blackrock, Co. Dublin",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-merrion-hall-blackrock-co-dublin/3541036
"Clancy Quay, South Circular Road, Dublin 8, Dublin",2100.0,2,"2 beds, Apartment",https://www.myhome.ie/rentals/brochure/clancy-quay-south-circular-road-dublin-8-dublin/4481825
"Apartment 219, Beechwood Court, Stillorgan, Co. Dublin",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-219-beechwood-court-stillorgan-co-dublin/3544616
"Apartment 66, La Rochelle, Christchurch, Dublin 8",2100.0,2,"2 bedrooms (1 single, 1 twin), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-66-La-Rochelle-Christchurch-Dublin-8/6089264/
"Burlington Gardens, Burlington Road, Dublin 4",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-burlington-gardens-burlington-road-dublin-4/3540149
"Penthouse, Bridgefield Apartments, Northwood, Santry, Dublin 9",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-penthouse-bridgefield-apartments-northwood-santry-dublin-9/2325667
"Apartment 12, Clearwater Court South, Ashtown, Dublin 15",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-12-clearwater-court-south-ashtown-dublin-15/3535216
"Christchurch View, Christchurch, Dublin 8",2100.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-christchurch-view-christchurch-dublin-8/3467045
"Apartment 5, Bradogue House, Dublin 1",2100.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-5-bradogue-house-dublin-1/3458490
"Tullyvale Apartments Cabinteely, Cherrywood, Co. Dublin",2100.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-tullyvale-apartments-cabinteely-cherrywood-co-dublin/3503633
"Apartment 66, La Rochelle, Christchurch, Dublin 8",2100.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-66-la-rochelle-christchurch-dublin-8/3517139
"Apartment 3, 203 South Circular Road, Dublin 8",2100.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-3-203-south-circular-road-dublin-8/2904982
"184 Trimbleston, Goatstown Road, Dublin",2103.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/184-Trimbleston-Goatstown-Road/6160310
"184 Trimbleston, Goatstown Road, Goatstown, Dublin 14",2103.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-184-trimbleston-goatstown-road-goatstown-dublin-14/3534103
"184 Trimbleston, Goatstown Road, Goatstown, Dublin 14",2103.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/184-Trimbleston-Goatstown-Road-Goatstown-Dublin-14/6160310/
"4 Castlewood Terrace, Rathmines,   Dublin 6",2122.0,2,"2 beds, 1 bath, Terraced House",https://www.myhome.ie/rentals/brochure/4-castlewood-terrace-rathmines-dublin-6/3288915
"Leona Apartments, Honeypark, CODUBLIN, Dun Laoghaire, Co. Dublin",2129.0,2,"2 beds, 2 baths, , Apartment",https://www.myhome.ie/rentals/brochure/leona-apartments-honeypark-codublin-dun-laoghaire-co-dublin/4430035
"Leona Apartments, Honeypark, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",2129.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-leona-apartments-honeypark-upper-glenageary-road-dun-laoghaire-co-dublin/2319259
"2 Bedroom Apartment, Leona Apartments, Honeypark, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",2129.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/2-Bedroom-Apartment-Leona-Apartments-Honeypark-Upper-Glenageary-Road-Dun-Laoghaire-Co-Dublin/2029706/
"Leona Apartments, Honeypark, Upper Glenageary Road, Dublin",2129.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/Leona-Apartments-Honeypark-Upper-Glenageary-Road/2029706
"Apartment 13, Heeleys View, Malahide, Co. Dublin",2138.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/Apartment-13-Heeleys-View-Malahide-Co-Dublin/6032469/
"Apartment 13, Heeleys View, Malahide, Co. Dublin",2138.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-13-heeleys-view-malahide-co-dublin/3503319
"28 Willow Field, Park Avenue, Sandymount, Dublin 4",2145.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/28-Willow-Field-Park-Avenue-Sandymount-Dublin-4/6190353/
"28 Willow Field, Park Avenue, Sandymount, Dublin 4",2145.0,2,"2 Bed, 1 Bath, House",https://www.daft.ie//for-rent/house-28-willow-field-park-avenue-sandymount-dublin-4/3540006
"28 Willow Field, Park Avenue, Dublin",2145.0,2,"2 bedrooms (2 double), 1 bathroom, furnished house",https://www.let.ie/property-to-rent/28-Willow-Field-Park-Avenue/6190353
"The Laurel, Grattan Wood, Dublin",2150.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished apartment",https://www.let.ie/property-to-rent/The-Laurel-Grattan-Wood/6146426
"6 Parkview Robswall, Malahide, Dublin",2150.0,2,"2 beds, 3 baths, 75m 2, , Apartment",https://www.myhome.ie/rentals/brochure/6-parkview-robswall-malahide-dublin/2839245
"Bellevue, Islandbridge, Dublin 8",2150.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Bellevue-Islandbridge-Dublin-8/6166917/
"Wolfe Tone Lofts by havitat, Wolfe Tone Street, Dublin 1",2150.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-wolfe-tone-street-dublin-1/2329826
"James Street, Dublin 8",2150.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-james-street-dublin-8/3540012
"The Laurel, Grattan Wood, Donaghmede, Dublin 13",2150.0,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-the-laurel-grattan-wood-donaghmede-dublin-13/3530601
"Wolfe Tone Street, Dublin",2150.0,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Wolfe-Tone-Street/2034315
"Clancy Quay, South Circular Road, Islandbridge, Dublin 8, Dublin 8, Dublin",2150.0,2,"2 beds, 2 baths, Apartment",https://www.myhome.ie/rentals/brochure/clancy-quay-south-circular-road-islandbridge-dublin-8-dublin-8-dublin/4479001
"James Street, Dublin 8",2150.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/James-Street-Dublin-8/6190357/
"2 Bedroom Apartment, Northbank Apartments, Castleforbes Road, Dublin 1, Co. Dublin",2150.0,2,"2 bedrooms (2 double), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/2-Bedroom-Apartment-Northbank-Apartments-Castleforbes-Road-Dublin-1-Co-Dublin/2080445
"Wolfe Tone Lofts by havitat, Dublin, Dublin 1",2150.0,2,"2 beds, 1 bath, 48m 2, , Apartment",https://www.myhome.ie/rentals/brochure/wolfe-tone-lofts-by-havitat-dublin-dublin-1/4508676
"Apartment 2 62 Dorset Street Upper, Dublin 1",2150.0,2,"2 bedrooms (2 single), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/Apartment-2-62-Dorset-Street-Upper-Dublin-1/6195987/
"The Laurel, Grattan Wood, Donaghmede, Dublin 13",2150.0,2,"2 bedrooms (2 double), 2 bathrooms, furnished",https://www.rent.ie/houses-to-let/The-Laurel-Grattan-Wood-Donaghmede-Dublin-13/6146426/
"2 Bedroom Apartment, Wolfe Tone Street, Dublin 1",2150.0,2,"2 bedrooms (2 double), 1 bathroom, furnished",https://www.rent.ie/houses-to-let/2-Bedroom-Apartment-Wolfe-Tone-Street-Dublin-1/2034315/
"Apartment 2 62 Dorset Street Upper, Dublin 1",2150.0,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-2-62-dorset-street-upper-dublin-1/3541258
"86 Shrewsbury, Ballsbridge, Dublin 4",2150.0,2,"2 beds, 1 bath, , Apartment",https://www.myhome.ie/rentals/brochure/86-shrewsbury-ballsbridge-dublin-4/3482337
"Apartment 2 62 Dorset Street Upper, Dublin 1, Co. Dublin",2150.0,2,"2 bedrooms (2 single), 1 bathroom, furnished apartment",https://www.let.ie/property-to-rent/Apartment-2-62-Dorset-Street-Upper-Dublin-1-Co-Dublin/6195987
