Address,Price per month €,Beds,Capacity,Link
"5 Saint Sylvesters Villas, Malahide, Co. Dublin",2700,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-5-saint-sylvesters-villas-malahide-co-dublin/3513971
"61 Collinswood, Collins Avenue, Whitehall, Dublin 9",2700,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-61-collinswood-collins-avenue-whitehall-dublin-9/3536854
"Orwell Place, Marianella, Rathgar, Dublin 6",2750,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-orwell-place-marianella-rathgar-dublin-6/3534540
"1 Goldsmith street, Dublin 7",2750,3,"3 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-1-goldsmith-street-dublin-7/3538259
"24 The Kilns, Station Road, Portmarnock, Co. Dublin",2750,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-24-the-kilns-station-road-portmarnock-co-dublin/3542797
"Capital Dock Residence, Grand Canal, Dublin 2",2750,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-1-bed-apartment-capital-dock-residence-capital-dock-82-sir-john-r-dublin-2/1464320
"Capital Dock Residence, Grand Canal, Dublin 2",3240,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-capital-dock-residence-grand-canal-dublin-2/2607782
"Capital Dock Residence, Grand Canal, Dublin 2",4000,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-serviced-apartment-capital-dock-residence-capital-dock-82-sir-john-dublin-2/1481753
"Treesdale, Stillorgan, Co. Dublin",2750,4,"4 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-treesdale-stillorgan-co-dublin/3536898
"10 Ardagh Park, Blackrock, Co. Dublin",2750,4,"4 Bed, 1 Bath, House",https://www.daft.ie//for-rent/house-10-ardagh-park-blackrock-co-dublin/3542843
"'The Fern' 114 Pembroke Road, Dublin 4",2750,2,"2 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-the-fern-114-pembroke-road-dublin-4/2851864
"Mullins Wing, Linden, Grove Avenue, Blackrock, Co. Dublin",2750,3,"3 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-mullins-wing-linden-grove-avenue-blackrock-co-dublin/2558578
"96 Grange Road, Baldoyle, Dublin 13",2800,5,"5 Bed, 4 Bath, House",https://www.daft.ie//for-rent/house-96-grange-road-baldoyle-dublin-13/3527787
"The William Bligh, The Gasworks, Dublin 4",2800,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-the-william-bligh-the-gasworks-dublin-4/3490259
"Cathedral Court, Unit 6 Cathedral Court, New Street South, Dublin 8",2800,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-cathedral-court-unit-6-cathedral-court-new-stree-dublin-8/3248767
"Cathedral Court, Unit 6 Cathedral Court, New Street South, Dublin 8",2850,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-cathedral-court-unit-6-cathedral-court-new-stree-dublin-8/2929872
"Apt 90 Shrewsberry Park Dublin 4, Dublin 4",2800,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apt-90-shrewsberry-park-dublin-4-dublin-4/3536897
"Apartment 86, Block 4, Grand Canal Square Residences, Dublin 2",2800,2,"2 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-86-block-4-grand-canal-square-residences-dublin-2/3539802
"Apartment 31, Block 3, Grand Canal Square Residences, Dublin 2",2825,2,"2 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-31-block-3-grand-canal-square-residences-dublin-2/3517706
"Wellington Quay, Dublin 2",2600,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-wellington-quay-dublin-2/2299094
"103A Rathgar Road, Rathgar, Dublin 6",2840,3,"3 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-103a-rathgar-road-rathgar-dublin-6/3543773
"4 Herberton Road, Crumlin, Dublin 12",2850,4,"4 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-4-herberton-road-crumlin-dublin-12/3448218
"The Stiles Road, Clontarf, Dublin 3",2850,4,"4 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-the-stiles-road-clontarf-dublin-3/3483756
"1 Leeson Walk, Northbrook Lane, Ranelagh, Dublin 6",2850,2,"2 Bed, 1 Bath, House",https://www.daft.ie//for-rent/house-1-leeson-walk-northbrook-lane-ranelagh-dublin-6/3534718
"252 Merrion Road, Dublin 4",2853,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-252-merrion-road-dublin-4/3491999
"Cowper Downs, Rathmines, Dublin 6",2880,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-cowper-downs-rathmines-dublin-6/3542012
"Brook House, Dun Laoghaire, Co. Dublin",2895,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-brook-house-dun-laoghaire-co-dublin/3496868
"Beech park grove, Foxrock, Dublin 18",2900,4,"4 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-beech-park-grove-foxrock-dublin-18/3544490
"3 Hatch Street Lower, Dublin 2",2700,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-3-hatch-street-lower-dublin-2/2618862
"Ailsebury Mews, Ailesbury Road, BallsbridgeDublin 4, Ballsbridge, Dublin 4",2950,2,"2 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-ailsebury-mews-ailesbury-road-ballsbridgedublin-4-ballsbridge-dublin-4/3528676
"Shrewsbury Park, Ballsbridge, Dublin 4",2990,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-shrewsbury-park-ballsbridge-dublin-4/3532618
"Shrewsbury Square, Dublin 4",2995,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-shrewsbury-square-dublin-4/2947362
"Embassy Court, Prince of Wales Terrace, Dublin 4",2995,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-embassy-court-prince-of-wales-terrace-dublin-4/2951448
"Shrewsbury Park, Ballsbridge, Dublin 4",2995,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-shrewsbury-park-ballsbridge-dublin-4/3511982
"Apartment 66, The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3000,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-66-the-cedars-herbert-park-lane-ballsbridge-dublin-4/3515235
"59 Kincora Road, Clontarf, Dublin 3",3000,4,"4 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-59-kincora-road-clontarf-dublin-3/3538260
"Dunloe Hall, Merrion Street, Dublin 2",3000,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-dunloe-hall-merrion-street-dublin-2/2861341
"Healy's Lane, Rush, Co. Dublin",3000,3,"3 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-healys-lane-rush-co-dublin/3279567
"70 Raglan Lane, Ballsbridge Dublin, Ballsbridge, Dublin 4",3000,2,"2 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-70-raglan-lane-ballsbridge-dublin-ballsbridge-dublin-4/3518107
"69 Belmayne Park North, Balgriffin, Dublin 13",3000,5,"5 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-69-belmayne-park-north-balgriffin-dublin-13/3533176
"Ballsbridge Wood, Ballsbridge, Dublin 4",3000,3,"3 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ballsbridge-wood-ballsbridge-dublin-4/3516436
"The Grange, Brewery Road, Stillorgan, Co. Dublin",3000,3,"3 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-3-bedroom-apartment-brewery-road-stillorgan-co-dublin/2319254
"1 Mount Drummond Avenue, Harold's Cross, Dublin 6",3000,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-1-mount-drummond-avenue-harolds-cross-dublin-6/3543453
"17 Orchardview, Donabate, Co. Dublin",3000,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-17-orchardview-donabate-co-dublin/3512430
"Shrewsbury Square, Ballsbridge, Dublin 4",3000,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-shrewsbury-square-ballsbridge-dublin-4/3540531
"Manor House View, Raheny, Dublin 5",3000,3,"3 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-manor-house-view-raheny-dublin-5/3535706
"Apartment 42, Merrion Woods, Stillorgan, Co. Dublin",3000,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-42-merrion-woods-stillorgan-co-dublin/3187711
"Glenard Avenue, Dublin 7",3000,4,"4 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-glenard-avenue-dublin-7/3521016
"Apartment 3, Georges Court, Dublin 2",3000,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-3-georges-court-dublin-2/3520893
"Parkside Boulevard, Clongriffin, Dublin 13",3000,5,"5 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-parkside-boulevard-clongriffin-dublin-13/3529100
"The Heights, Robswall, Malahide, Co. Dublin",3030,4,"4 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-the-heights-robswall-malahide-co-dublin/3538326
"IFSC, Dublin 1",2800,1,"1 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ifsc-dublin-1/1128169
"Grand Canal Dock, Dublin 2",2800,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-grand-canal-dock-dublin-2/1128168
"Grand Canal Dock, Dublin 2",2800,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-grand-canal-dock-dublin-2/1128174
"Laraghcon, Lucan, Co. Dublin",3085,5,"5 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-laraghcon-lucan-co-dublin/3532470
"Howth Lodge, Howth, Dublin 13",3100,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-howth-lodge-howth-dublin-13/3469912
"Apartment 2, 52 Richmond Street South, Dublin 2",3100,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-2-52-richmond-street-south-dublin-2/2910954
"7 Leeson VillageDonnybrookDublin 4, Dublin 4",3150,2,"2 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-7-leeson-villagedonnybrookdublin-4-dublin-4/3523990
"Barrow Street, Ballsbridge, Dublin 4",2940,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-barrow-street-ballsbridge-dublin-4/1128171
"Barrow Street, Ballsbridge, Dublin 4",2940,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-barrow-street-ballsbridge-dublin-4/1128173
"Shrewsbury Park, Ballsbridge, Dublin 4",3200,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-shrewsbury-park-ballsbridge-dublin-4/3288270
"30 Hanover Dock, Grand Canal Dock, Dublin 2",3200,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-30-hanover-dock-grand-canal-dock-dublin-2/3503293
"Apartment 2, Hanover Court, Grand Canal Dock, Dublin 2",3250,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-2-hanover-court-grand-canal-dock-dublin-2/3542108
"59 Pembroke Cottages, Donnybrook, Dublin 4",3250,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-59-pembroke-cottages-donnybrook-dublin-4/3528514
"7 Cherryfield Avenue Lower, Ranelagh, Dublin 6",3250,3,"3 Bed, 1 Bath, House",https://www.daft.ie//for-rent/house-7-cherryfield-avenue-lower-ranelagh-dublin-6/3217894
"3 Mariners Lane, Dun Laoghaire, Co. Dublin",3250,2,"2 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-3-mariners-lane-dun-laoghaire-co-dublin/3538111
"Dartry house orwell woods orwell park, Dartry, Dublin 6",3250,2,"2 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-dartry-house-orwell-woods-orwell-park-dartry-dublin-6/3542121
"Greenfield Manor, Donnybrook, Dublin 4",3250,3,"3 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-greenfield-manor-donnybrook-dublin-4/3525332
"Castlemoyne, Balgriffin, Dublin 13",3250,5,"5 Bed, 4 Bath, House",https://www.daft.ie//for-rent/house-castlemoyne-balgriffin-dublin-13/3433946
"Tibradden Farm Cottages Tibradden Lane Dublin 16, Rathfarnham, Dublin 16",3000,3,"3 Bed, 4 Bath, House",https://www.daft.ie//for-rent/house-tibradden-farm-cottages-tibradden-lane-dublin-16-rathfarnham-dublin-16/3528507
"5 Richmond Mews, Rathmines, Dublin 6",3300,2,"2 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-5-richmond-mews-rathmines-dublin-6/3539033
"32 Beechpark Lawn, Castleknock, Dublin 15",3300,4,"4 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-32-beechpark-lawn-castleknock-dublin-15/3472661
"25 Brent House, Redcourt Oaks, Seafield Road East, Clontarf, Dublin 3",3300,3,"3 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-25-brent-house-redcourt-oaks-seafield-road-east-clontarf-dublin-3/3466129
"Opus, 6 Hanover Quay, Hanover Quay, Dublin 2",3300,2,"2 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-2-bed-house-opus-6-hanover-quay-hanover-quay-dublin-2/1442727
"Opus, 6 Hanover Quay, Hanover Quay, Dublin 2",3300,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bed-apartment-opus-6-hanover-quay-hanover-quay-dublin-2/3217502
"Opus, 6 Hanover Quay, Hanover Quay, Dublin 2",4000,3,"3 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-3-bed-townhouses-opus-6-hanover-quay-hanover-quay-dublin-2/1442728
"Linden, 31/33 Merrion Road, Ballsbridge, Dublin 4",3300,2,"2 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-linden-31-33-merrion-road-ballsbridge-dublin-4/3411336
"44 Henley Park, Churchtown, Dublin 14",3300,4,"4 Bed, 1 Bath, House",https://www.daft.ie//for-rent/house-44-henley-park-churchtown-dublin-14/3529474
"The Hedgerows, Foxrock Village, Foxrock, Dublin 18",3302,2,"2 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-the-hedgerows-foxrock-village-foxrock-dublin-18/3522955
"Copebridge House, Spencer Dock, IFSC, Dublin 1",3320,3,"3 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-copebridge-house-spencer-dock-ifsc-dublin-1/2875162
"Thomastown House, 1 Spencer Dock, Dublin 1",3080,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-thomastown-house-1-spencer-dock-dublin-1/2618871
"13 Charleville Close, Rathmines, Dublin 6",3400,3,"3 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-13-charleville-close-rathmines-dublin-6/3544018
"Ropemaker Place, Hanover Street East, Dublin 2",3400,2,"2 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-two-bedroom-duplex-ropemaker-place-hanover-street-east-dublin-2/2525869
"Greenlea Park, Terenure, Dublin 6",3400,5,"5 Bed, 4 Bath, House",https://www.daft.ie//for-rent/house-greenlea-park-terenure-dublin-6/3537103
"70 Milliumum Tower charlotte quay, Dublin 4",3450,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-70-milliumum-tower-charlotte-quay-dublin-4/3539560
"A6 St Andrews Street, College Green, Dublin 2",3450,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-a6-st-andrews-street-college-green-dublin-2/3516660
"1 Holmpatrick Terrace, Skerries, Co. Dublin",3500,4,"4 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-1-holmpatrick-terrace-skerries-co-dublin/3500967
"18 Block D, Dunluce, Ballsbridge, Dublin 4",3500,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-18-block-d-dunluce-ballsbridge-dublin-4/3538001
"Ardoyne House, Pembroke Park, Dublin 4",3500,3,"3 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ardoyne-house-pembroke-park-dublin-4/3484788
"The Court, Killiney Bay, Killiney, Co. Dublin",3500,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-the-court-killiney-bay-killiney-co-dublin/3492170
"29 portobello road, Portobello, Dublin 8",3500,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-29-portobello-road-portobello-dublin-8/3523817
"46 Haddington Rd, Ballsbridge, Dublin 4",3500,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-46-haddington-rd-ballsbridge-dublin-4/3538459
"34 Wellington Street Upper, Dublin 7",3500,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-34-wellington-street-upper-dublin-7/3535174
"Quayside Quarter at Dublin Landings, Dublin 1",3500,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-quayside-quarter-at-dublin-landings-dublin-1/1521676
"Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-killiney-court-apartments-station-road-killiney-co-dublin/2930357
"5 Daly's Lane, Rush, Co. Dublin",3500,4,"4 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-5-dalys-lane-rush-co-dublin/3538182
"Martello Mews, Sydney Parade Avenue, Sandymount, Dublin 4",3500,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-martello-mews-sydney-parade-avenue-sandymount-dublin-4/3509766
"Ely Place Upper, Dublin 2",3500,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ely-place-upper-dublin-2/3453878
"35 Rehoboth Place, South Circular Road, Dublin 8",3500,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-35-rehoboth-place-south-circular-road-dublin-8/3518879
"Beechwood Court, Stillorgan, Co. Dublin",3500,4,"4 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-beechwood-court-stillorgan-co-dublin/3531932
"76 Templeville Drive, Templeogue, Dublin 6W",3535,5,"5 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-76-templeville-drive-templeogue-dublin-6w/3543790
"Quayside Quarter At Dublin Landings, North Wall Qu, Dublin 1",3575,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-quayside-quarter-at-dublin-landings-north-wall-qu-dublin-1/1525613
"Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",3304,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-baggot-rath-house-newbridge-ave-ballsbridge-dublin-4/1823
"Spencer Dock Apartments, IFSC, Dublin 1",3600,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-spencer-dock-apartments-ifsc-dublin-1/1416440
"Sydenham Road, Ballsbridge, Dublin 4",3600,1,"1 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-sydenham-road-ballsbridge-dublin-4/3460861
"Penthouse, 13 St. Stephen's Green, Dublin 2",3600,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-penthouse-13-st-stephens-green-dublin-2/2286599
"25 Stoneybatter Mews, Stoneybatter, Dublin 7",3600,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-25-stoneybatter-mews-stoneybatter-dublin-7/3537570
"The Penthouse, Shieling Square, Raheny, Dublin 5",3600,3,"3 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-the-penthouse-shieling-square-raheny-dublin-5/2598896
"IFSC, Dublin 1",3360,1,"1 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ifsc-dublin-1/1126069
"IFSC, Dublin 1",3360,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ifsc-dublin-1/1126060
"IFSC, Dublin 1",3360,1,"1 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ifsc-dublin-1/1126068
"Sir John Rogersons Quay, Grand Canal Dock, Dublin 2",3360,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-sir-john-rogersons-quay-grand-canal-dock-dublin-2/2618248
"IFSC, Dublin 1",3360,1,"1 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ifsc-dublin-1/1126064
"Barrow Street, Ballsbridge, Dublin 4",3360,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-barrow-street-ballsbridge-dublin-4/1128189
"IFSC, Dublin 1",3360,1,"1 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ifsc-dublin-1/1126059
"Adelaide Square, Whitefriar Street, Dublin 2",3400,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-adelaide-square-whitefriar-street-dublin-2/3522260
"Shrewsbury, Ballsbridge, Dublin 4",3750,3,"3 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-shrewsbury-ballsbridge-dublin-4/3450833
"13 The Weir, 59 Orwell Park, Rathgar, Dublin 6",3750,3,"3 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-13-the-weir-59-orwell-park-rathgar-dublin-6/3541167
"Node Living, 25 pembroke street upper, Dublin 2",3750,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-unique-penthouse-2-bedroom-2-bathroom-gold-node-living-25-pembroke-street-upper-dublin-2/1527609
"Ballsbridge, Dublin 4",3750,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-ballsbridge-dublin-4/3460849
"Mews 2, 93-95 Terenure Road East, Dublin 6, Terenure",3750,3,"3 Bed, 4 Bath, House",https://www.daft.ie//for-rent/house-mews-2-93-95-terenure-road-east-dublin-6-terenure/3541902
"33  Millennium Tower  Charlotte Quay, Grand Canal Dock, Dublin 2",3800,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-33-millennium-tower-charlotte-quay-grand-canal-dock-dublin-2/3541662
"Quayside Quarter at Dublin Landings, North Wall Quay, Dublin 1",3800,3,"3 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-quayside-quarter-at-dublin-landings-north-wall-quay-dublin-1/2620878
"Apartment 241, Block G, The Waterside, Dublin 4",3800,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-241-block-g-the-waterside-dublin-4/3544175
"Alexander Walk, Adelaide Square, Dublin 2",3500,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-alexander-walk-adelaide-square-dublin-2/3199371
"Baggot Rath, Newbridge Avenue, Ballsbridge, Dublin 4",3528,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-baggot-rath-newbridge-avenue-ballsbridge-dublin-4/11506
"23 Lawrence Grove, Clontarf, Dublin 3",3895,4,"4 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-23-lawrence-grove-clontarf-dublin-3/3513350
"Leeson Street Upper, Dublin 4",3900,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-leeson-street-upper-dublin-4/2868212
"Leeson Street Upper, Dublin 4",3900,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-leeson-street-upper-dublin-4/2868241
"Leeson Street Upper, Dublin 4",3900,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-leeson-street-upper-dublin-4/3460801
"Herbert Park Lane, Dublin 4",3900,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-herbert-park-lane-dublin-4/3460808
"Grand Canal Wharf, Dublin 4",3900,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-grand-canal-wharf-dublin-4/3431344
"Apartment 96, Forbes Quay Apartments, Grand Canal Dock, Dublin 2",3925,3,"3 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-apartment-96-forbes-quay-apartments-grand-canal-dock-dublin-2/3545091
"Cairn Hill, Foxrock, Dublin 18",3931,4,"4 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-cairn-hill-foxrock-dublin-18/3505006
"Harty Place, Portobello, Dublin 8",3640,2,"2 Bed, 1 Bath, House",https://www.daft.ie//for-rent/house-harty-place-portobello-dublin-8/2535328
"Shrewsbury Square, Dublin 4",3973,3,"3 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-shrewsbury-square-dublin-4/3521763
"10 Whitfield Grove, Rathmines, Dublin 6",4000,3,"3 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-10-whitfield-grove-rathmines-dublin-6/3527913
"Sweepstakes Penthouse, Ballsbridge, Dublin 4",4000,3,"3 Bed, 4 Bath, Apartment",https://www.daft.ie//for-rent/apartment-sweepstakes-penthouse-ballsbridge-dublin-4/3430218
"Hillbrook House, Newbridge Avenue, Sandymount, Dublin 4",4000,3,"3 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-hillbrook-house-newbridge-avenue-sandymount-dublin-4/3544015
"Number 1 Ballsbridge, Shelbourne Road, Dublin 4",4000,2,"2 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-apartment-number-1-ballsbridge-shelbourne-road-dublin-4/2509698
"Number 1 Ballsbridge, Shelbourne Road, Dublin 4",5000,2,"2 Bed, 3 Bath, Apartment",https://www.daft.ie//for-rent/apartment-2-bedroom-penthouse-apartment-number-1-ballsbridge-shelbourne-road-dublin-4/2509696
"Number 1 Ballsbridge, Shelbourne Road, Dublin 4",5500,3,"3 Bed, 4 Bath, Apartment",https://www.daft.ie//for-rent/apartment-3-bedroom-apartment-number-1-ballsbridge-shelbourne-road-dublin-4/2509699
"Leeson Street Upper, Dublin 4",4050,2,"2 Bed, 2 Bath, Apartment",https://www.daft.ie//for-rent/apartment-leeson-street-upper-dublin-4/3460819
"12 Albert Road Lower, Sandycove, Co. Dublin",4075,4,"4 Bed, 2 Bath, House",https://www.daft.ie//for-rent/house-12-albert-road-lower-sandycove-co-dublin/3538961
"Hanover Court, Grand Canal Dock, Dublin 2",4100,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-hanover-court-grand-canal-dock-dublin-2/3460836
"11 Grace Park View, Grace Park Wood, Drumcondra, Dublin 3",4108,5,"5 Bed, 4 Bath, House",https://www.daft.ie//for-rent/house-11-grace-park-view-grace-park-wood-drumcondra-dublin-3/3415069
"William Beckett House, Pembroke Row, Dublin 2",3800,1,"1 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-william-beckett-house-pembroke-row-dublin-2/3275908
"34 Friarsland Road, Clonskeagh, Dublin 14",4140,6,"6 Bed, 3 Bath, House",https://www.daft.ie//for-rent/house-34-friarsland-road-clonskeagh-dublin-14/3474596
"Pembroke Hall, Pembroke Road, Dublin 4",4146,2,"2 Bed, 1 Bath, Apartment",https://www.daft.ie//for-rent/apartment-pembroke-hall-pembroke-road-dublin-4/3530727
